Order ID,Order Date,Ship Date,Region,Category,Sub-Category,Sales,Profit,Quantity
CA-2017-158883,2017-02-06,2017-03-06,South,Office Supplies,Paper,25.344,9.1872,4
US-2016-114888,2016-09-19,2016-09-24,West,Office Supplies,Binders,11.952,4.1832,3
US-2016-114888,2016-09-19,2016-09-24,West,Office Supplies,Supplies,6.24,1.872,3
US-2014-167262,2014-10-31,2014-03-11,West,Technology,Phones,742.336,83.5128,8
CA-2017-119746,2017-11-23,2017-11-27,Central,Furniture,Furnishings,6.464,-4.04,1
CA-2017-119746,2017-11-23,2017-11-27,Central,Office Supplies,Labels,11.52,4.176,5
CA-2017-119746,2017-11-23,2017-11-27,Central,Technology,Phones,222.384,16.6788,2
CA-2017-108091,2017-11-16,2017-11-21,West,Office Supplies,Art,23.36,6.0736,4
CA-2016-101630,2016-02-19,2016-02-23,East,Office Supplies,Labels,8.67,4.0749,3
CA-2016-101630,2016-02-19,2016-02-23,East,Office Supplies,Supplies,25.71,6.6846,3
CA-2017-132346,2017-07-11,2017-11-11,East,Office Supplies,Appliances,100.94,33.3102,7
CA-2014-150301,2014-08-07,2014-10-07,East,Furniture,Chairs,63.882,10.647,1
CA-2014-159310,2014-07-11,2014-12-11,Central,Furniture,Chairs,683.144,0,4
CA-2014-159310,2014-07-11,2014-12-11,Central,Office Supplies,Binders,1.476,-2.214,3
CA-2014-159310,2014-07-11,2014-12-11,Central,Office Supplies,Supplies,40.712,3.5623,7
US-2017-147984,2017-01-28,2017-01-02,Central,Office Supplies,Paper,279.9,137.151,5
CA-2015-104346,2015-11-12,2015-12-16,West,Office Supplies,Art,13.12,1.148,5
CA-2015-104346,2015-11-12,2015-12-16,West,Furniture,Bookcases,69.576,-143.7904,4
CA-2015-104346,2015-11-12,2015-12-16,West,Office Supplies,Art,4.224,0.4752,3
CA-2015-104346,2015-11-12,2015-12-16,West,Technology,Accessories,58.08,-6.534,4
CA-2015-104346,2015-11-12,2015-12-16,West,Furniture,Furnishings,52.416,15.0696,9
CA-2015-104346,2015-11-12,2015-12-16,West,Furniture,Furnishings,54.92,10.984,5
CA-2015-104346,2015-11-12,2015-12-16,West,Furniture,Tables,364.95,-248.166,5
CA-2015-104346,2015-11-12,2015-12-16,West,Office Supplies,Paper,85.056,28.7064,3
CA-2015-104346,2015-11-12,2015-12-16,West,Office Supplies,Paper,27.696,9.6936,3
US-2015-141684,2015-06-29,2015-04-07,East,Office Supplies,Paper,24.96,11.232,4
CA-2015-144722,2015-03-16,2015-03-23,West,Furniture,Furnishings,43.13,18.1146,1
CA-2015-120516,2015-08-13,2015-08-17,South,Office Supplies,Binders,5.64,2.7072,3
US-2016-148901,2016-05-14,2016-05-19,South,Office Supplies,Binders,57.582,-44.1462,3
US-2016-148901,2016-05-14,2016-05-19,South,Office Supplies,Paper,31.104,10.8864,6
US-2016-148901,2016-05-14,2016-05-19,South,Furniture,Furnishings,30.192,8.3028,3
US-2016-148901,2016-05-14,2016-05-19,South,Technology,Phones,43.6,4.36,5
US-2016-148901,2016-05-14,2016-05-19,South,Office Supplies,Art,4.768,0.4172,2
US-2016-148901,2016-05-14,2016-05-19,South,Office Supplies,Binders,10.38,-7.612,2
US-2016-148901,2016-05-14,2016-05-19,South,Office Supplies,Binders,13.392,-9.8208,8
CA-2017-136364,2017-07-13,2017-07-17,East,Technology,Phones,39.594,-7.2589,1
CA-2017-136364,2017-07-13,2017-07-17,East,Furniture,Furnishings,91.008,19.3392,9
CA-2015-137708,2015-11-22,2015-11-25,West,Office Supplies,Paper,37.94,18.2112,2
CA-2015-137708,2015-11-22,2015-11-25,West,Office Supplies,Paper,42.8,19.26,10
CA-2015-137708,2015-11-22,2015-11-25,West,Office Supplies,Storage,33.63,10.089,3
CA-2014-149055,2014-11-23,2014-11-28,East,Office Supplies,Envelopes,62.808,21.1977,3
CA-2015-151589,2015-12-27,2015-12-30,Central,Office Supplies,Paper,195.64,91.9508,4
CA-2015-151589,2015-12-27,2015-12-30,Central,Technology,Phones,239.9,71.97,2
CA-2016-121370,2016-11-14,2016-11-19,East,Furniture,Chairs,380.058,-21.7176,3
CA-2016-121370,2016-11-14,2016-11-19,East,Technology,Copiers,1199.976,179.9964,4
CA-2016-121370,2016-11-14,2016-11-19,East,Furniture,Furnishings,48.576,9.7152,3
CA-2016-111696,2016-08-05,2016-10-05,West,Office Supplies,Paper,17.94,8.073,3
CA-2014-139598,2014-12-26,2014-12-31,East,Office Supplies,Paper,18.264,6.1641,3
CA-2014-139598,2014-12-26,2014-12-31,East,Office Supplies,Appliances,34.656,5.6316,2
CA-2014-139598,2014-12-26,2014-12-31,East,Office Supplies,Appliances,81.552,8.1552,2
CA-2014-139598,2014-12-26,2014-12-31,East,Office Supplies,Storage,227.136,-42.588,4
CA-2017-117436,2017-08-06,2017-06-14,East,Office Supplies,Binders,10.36,5.0764,2
CA-2015-140025,2015-07-04,2015-11-04,Central,Office Supplies,Appliances,463.248,-1181.2824,8
CA-2015-140025,2015-07-04,2015-11-04,Central,Technology,Accessories,383.952,47.994,6
CA-2016-134222,2016-10-07,2016-11-07,West,Office Supplies,Binders,44.856,-35.8848,6
CA-2016-140018,2016-11-21,2016-11-26,East,Technology,Machines,30.345,-24.276,7
CA-2016-140018,2016-11-21,2016-11-26,East,Furniture,Chairs,127.554,-9.111,3
CA-2016-140018,2016-11-21,2016-11-26,East,Furniture,Furnishings,77.952,15.5904,3
US-2017-136707,2017-12-11,2017-11-15,West,Office Supplies,Binders,14.016,4.9056,4
CA-2014-152562,2014-01-11,2014-08-11,South,Office Supplies,Storage,69.52,19.4656,2
CA-2014-152562,2014-01-11,2014-08-11,South,Office Supplies,Art,5.64,1.6356,3
CA-2016-152408,2016-05-15,2016-05-21,East,Office Supplies,Binders,13.776,4.4772,3
CA-2014-120278,2014-07-11,2014-12-11,Central,Office Supplies,Appliances,245.88,68.8464,6
CA-2014-120278,2014-07-11,2014-12-11,Central,Office Supplies,Storage,36.63,9.8901,3
CA-2014-120278,2014-07-11,2014-12-11,Central,Office Supplies,Storage,22.58,5.8708,2
CA-2014-120278,2014-07-11,2014-12-11,Central,Office Supplies,Binders,12.39,5.8233,3
CA-2017-167661,2017-05-10,2017-10-10,West,Office Supplies,Binders,39.92,13.473,5
CA-2017-167661,2017-05-10,2017-10-10,West,Office Supplies,Paper,61.96,27.882,2
CA-2017-167661,2017-05-10,2017-10-10,West,Office Supplies,Binders,19.936,7.2268,4
CA-2017-106831,2017-01-06,2017-03-06,East,Office Supplies,Binders,3.798,-2.6586,2
CA-2017-106831,2017-01-06,2017-03-06,East,Office Supplies,Paper,27.744,10.0572,6
CA-2017-106831,2017-01-06,2017-03-06,East,Technology,Phones,158.376,-34.3148,4
CA-2017-154123,2017-11-20,2017-11-25,South,Furniture,Furnishings,27.58,11.5836,2
CA-2016-136049,2016-12-23,2016-12-28,East,Office Supplies,Binders,5.553,-4.0722,3
CA-2017-118402,2017-09-29,2017-04-10,South,Office Supplies,Storage,243.92,-54.882,5
US-2016-139388,2016-07-11,2016-09-11,East,Office Supplies,Fasteners,14.96,0.2992,4
US-2014-128685,2014-04-04,2014-05-04,West,Office Supplies,Binders,7.184,2.245,2
CA-2015-124044,2015-07-23,2015-07-26,East,Office Supplies,Binders,10.512,3.6792,3
CA-2014-164469,2014-06-25,2014-06-27,West,Technology,Phones,263.96,19.797,5
CA-2014-164469,2014-06-25,2014-06-27,West,Office Supplies,Art,71.632,17.908,11
CA-2014-164469,2014-06-25,2014-06-27,West,Office Supplies,Art,9.328,0.8162,1
CA-2014-107818,2014-08-09,2014-09-14,West,Office Supplies,Art,5.88,2.646,2
CA-2014-107818,2014-08-09,2014-09-14,West,Furniture,Chairs,975.92,121.99,5
CA-2014-107818,2014-08-09,2014-09-14,West,Office Supplies,Art,303.84,91.152,8
CA-2014-107818,2014-08-09,2014-09-14,West,Office Supplies,Storage,485.88,19.4352,6
CA-2014-113320,2014-12-12,2014-12-15,West,Furniture,Furnishings,12.54,4.5144,3
CA-2014-113320,2014-12-12,2014-12-15,West,Office Supplies,Storage,8.94,0.6258,3
CA-2014-113320,2014-12-12,2014-12-15,West,Furniture,Furnishings,9.24,4.4352,3
CA-2015-137526,2015-01-13,2015-01-17,West,Office Supplies,Binders,70.008,24.5028,3
CA-2015-137526,2015-01-13,2015-01-17,West,Furniture,Furnishings,77.6,38.024,4
CA-2015-137526,2015-01-13,2015-01-17,West,Furniture,Furnishings,464.85,92.97,9
CA-2017-136063,2017-12-15,2017-12-19,Central,Office Supplies,Art,10.192,1.0192,7
CA-2016-101546,2016-12-18,2016-12-24,East,Office Supplies,Binders,1793.98,843.1706,2
CA-2014-138940,2014-11-04,2014-04-16,Central,Technology,Phones,758.352,265.4232,6
CA-2016-125164,2016-10-11,2016-11-14,East,Office Supplies,Binders,20.368,7.3834,1
CA-2016-125164,2016-10-11,2016-11-14,East,Office Supplies,Binders,49.848,16.8237,3
CA-2017-163531,2017-06-26,2017-06-30,East,Technology,Phones,239.97,67.1916,3
CA-2017-122490,2017-11-13,2017-11-18,West,Furniture,Chairs,2404.704,150.294,6
CA-2017-122490,2017-11-13,2017-11-18,West,Office Supplies,Binders,563.024,190.0206,11
CA-2017-122490,2017-11-13,2017-11-18,West,Office Supplies,Storage,344.91,10.3473,3
CA-2017-122490,2017-11-13,2017-11-18,West,Office Supplies,Labels,8.64,4.2336,3
CA-2017-131366,2017-11-24,2017-11-29,East,Technology,Phones,89.988,-14.998,2
CA-2017-131366,2017-11-24,2017-11-29,East,Office Supplies,Paper,229.544,83.2097,7
CA-2017-164042,2017-05-23,2017-05-27,Central,Office Supplies,Fasteners,1.824,0.6156,2
CA-2017-164042,2017-05-23,2017-05-27,Central,Office Supplies,Appliances,18.32,-46.716,5
CA-2017-164042,2017-05-23,2017-05-27,Central,Office Supplies,Storage,48.816,-11.5938,3
CA-2017-164042,2017-05-23,2017-05-27,Central,Office Supplies,Binders,1.188,-1.9602,1
CA-2014-132864,2014-02-12,2014-07-12,East,Technology,Accessories,119.8,29.95,5
US-2014-155817,2014-03-10,2014-09-10,South,Office Supplies,Storage,61.568,4.6176,2
US-2014-155817,2014-03-10,2014-09-10,South,Office Supplies,Art,6.192,0.4644,3
US-2016-131891,2016-07-29,2016-07-31,South,Office Supplies,Binders,2.214,-1.476,3
CA-2017-143567,2017-02-11,2017-05-11,South,Office Supplies,Envelopes,5.32,2.6068,2
CA-2017-143567,2017-02-11,2017-05-11,South,Furniture,Chairs,975.92,292.776,4
CA-2017-143567,2017-02-11,2017-05-11,South,Technology,Accessories,2249.91,517.4793,9
CA-2017-143567,2017-02-11,2017-05-11,South,Office Supplies,Storage,59.92,16.7776,4
CA-2017-104080,2017-08-03,2017-03-15,West,Office Supplies,Binders,171.2,64.2,5
CA-2017-104080,2017-08-03,2017-03-15,West,Office Supplies,Art,3.36,0.8736,2
CA-2014-151379,2014-12-16,2014-12-20,Central,Office Supplies,Paper,114.2,52.532,5
CA-2016-163167,2016-11-28,2016-01-12,South,Furniture,Chairs,182.67,52.9743,3
CA-2016-163167,2016-11-28,2016-01-12,South,Technology,Accessories,101.7,6.102,6
CA-2016-163167,2016-11-28,2016-01-12,South,Office Supplies,Storage,1126.02,56.301,3
CA-2016-163167,2016-11-28,2016-01-12,South,Office Supplies,Storage,1263.3,315.825,6
CA-2016-135776,2016-12-23,2016-12-30,West,Office Supplies,Art,8.82,2.5578,3
CA-2016-135776,2016-12-23,2016-12-30,West,Office Supplies,Paper,37.94,18.2112,2
CA-2016-135776,2016-12-23,2016-12-30,West,Office Supplies,Art,4.2,1.176,2
CA-2016-135776,2016-12-23,2016-12-30,West,Office Supplies,Storage,227.28,2.2728,2
CA-2016-135776,2016-12-23,2016-12-30,West,Office Supplies,Paper,47.9,22.992,1
CA-2016-135776,2016-12-23,2016-12-30,West,Office Supplies,Envelopes,61.96,30.3604,2
CA-2016-135776,2016-12-23,2016-12-30,West,Office Supplies,Storage,1117.92,55.896,4
US-2014-122021,2014-10-15,2014-10-17,East,Furniture,Chairs,183.372,-7.8588,2
US-2014-122021,2014-10-15,2014-10-17,East,Office Supplies,Paper,7.968,2.8884,2
CA-2016-130484,2016-08-22,2016-08-27,West,Office Supplies,Binders,26.352,-18.4464,8
CA-2017-120936,2017-12-17,2017-12-21,West,Office Supplies,Storage,481.32,125.1432,4
CA-2017-120936,2017-12-17,2017-12-21,West,Office Supplies,Supplies,13.98,3.6348,1
CA-2017-110884,2017-07-03,2017-12-03,East,Office Supplies,Binders,25.92,9.072,6
CA-2017-110884,2017-07-03,2017-12-03,East,Office Supplies,Labels,91.59,42.1314,3
US-2014-161613,2014-01-12,2014-03-12,Central,Furniture,Chairs,674.058,-19.2588,3
US-2014-146353,2014-10-14,2014-10-16,East,Office Supplies,Binders,22.92,11.0016,4
US-2014-146353,2014-10-14,2014-10-16,East,Office Supplies,Storage,269.9,16.194,5
CA-2014-133809,2014-11-18,2014-11-23,East,Office Supplies,Binders,11.808,-8.6592,8
CA-2014-133809,2014-11-18,2014-11-23,East,Technology,Phones,9.588,-2.0774,2
CA-2017-127306,2017-01-14,2017-01-18,South,Office Supplies,Envelopes,18.336,6.6468,3
CA-2017-127306,2017-01-14,2017-01-18,South,Office Supplies,Paper,36.288,12.7008,7
CA-2017-127306,2017-01-14,2017-01-18,South,Technology,Phones,111.984,6.999,2
CA-2017-127306,2017-01-14,2017-01-18,South,Office Supplies,Binders,5.97,-4.577,5
CA-2017-127306,2017-01-14,2017-01-18,South,Office Supplies,Binders,2.508,-1.8392,2
CA-2015-161830,2015-09-24,2015-09-26,West,Office Supplies,Art,35.96,10.4284,2
CA-2015-161830,2015-09-24,2015-09-26,West,Office Supplies,Binders,14.952,5.4201,3
CA-2017-163125,2017-09-10,2017-11-10,Central,Office Supplies,Art,67.144,5.8751,7
CA-2017-163125,2017-09-10,2017-11-10,Central,Furniture,Chairs,254.058,-32.6646,3
CA-2016-160304,2016-02-01,2016-07-01,East,Furniture,Bookcases,173.94,38.2668,3
CA-2016-160304,2016-02-01,2016-07-01,East,Technology,Phones,231.98,67.2742,2
CA-2017-101728,2017-08-19,2017-08-23,Central,Office Supplies,Binders,2.296,-3.9032,2
CA-2017-114055,2017-12-25,2017-12-29,South,Office Supplies,Paper,96.08,46.1184,2
CA-2017-114055,2017-12-25,2017-12-29,South,Office Supplies,Fasteners,3.62,1.1946,2
CA-2017-114055,2017-12-25,2017-12-29,South,Office Supplies,Paper,629.1,301.968,6
CA-2017-114055,2017-12-25,2017-12-29,South,Technology,Phones,90.48,23.5248,2
CA-2017-126438,2017-10-09,2017-09-13,East,Office Supplies,Art,14.88,3.72,2
CA-2017-117653,2017-10-19,2017-10-23,Central,Furniture,Tables,91.275,-67.5435,1
CA-2017-143245,2017-01-12,2017-06-12,East,Office Supplies,Paper,19.44,9.3312,3
CA-2017-143245,2017-01-12,2017-06-12,East,Furniture,Chairs,897.15,251.202,3
US-2014-138828,2014-02-09,2014-03-09,East,Office Supplies,Art,57.75,16.17,5
US-2014-138828,2014-02-09,2014-03-09,East,Office Supplies,Paper,14.94,7.0218,3
CA-2017-143651,2017-03-25,2017-03-30,West,Office Supplies,Art,23.1,6.93,2
CA-2015-106978,2015-09-28,2015-04-10,West,Office Supplies,Envelopes,12.536,4.2309,1
CA-2015-106978,2015-09-28,2015-04-10,West,Office Supplies,Binders,1.08,-0.792,2
CA-2015-106978,2015-09-28,2015-04-10,West,Office Supplies,Fasteners,4.512,0.846,3
CA-2015-155124,2015-03-15,2015-03-21,West,Technology,Phones,16.776,1.6776,3
CA-2017-150931,2017-06-01,2017-01-13,South,Office Supplies,Binders,33.74,15.5204,7
CA-2014-157147,2014-01-13,2014-01-18,West,Office Supplies,Storage,1325.85,238.653,5
CA-2014-157147,2014-01-13,2014-01-18,West,Furniture,Bookcases,333.999,3.9294,3
CA-2014-157147,2014-01-13,2014-01-18,West,Office Supplies,Art,19.9,6.567,5
CA-2015-156482,2015-06-02,2015-02-13,East,Furniture,Chairs,1268.82,266.4522,9
CA-2015-156482,2015-06-02,2015-02-13,East,Furniture,Bookcases,283.92,82.3368,4
CA-2015-156482,2015-06-02,2015-02-13,East,Office Supplies,Art,5.68,1.7608,2
CA-2017-106782,2017-12-21,2017-12-27,Central,Office Supplies,Storage,375.34,18.767,1
CA-2016-151372,2016-05-09,2016-06-09,West,Office Supplies,Paper,96.08,46.1184,2
CA-2016-151372,2016-05-09,2016-06-09,West,Office Supplies,Binders,11.68,3.942,2
CA-2016-151372,2016-05-09,2016-06-09,West,Office Supplies,Fasteners,4.36,1.7876,2
CA-2014-102085,2014-04-10,2014-09-10,West,Office Supplies,Labels,29.24,13.7428,4
CA-2017-107125,2017-11-27,2017-02-12,West,Office Supplies,Binders,117.488,41.1208,7
CA-2017-107125,2017-11-27,2017-02-12,West,Furniture,Furnishings,18.84,6.0288,3
CA-2016-125815,2016-10-28,2016-01-11,East,Office Supplies,Art,12.42,5.2164,3
CA-2015-144190,2015-09-06,2015-06-13,Central,Office Supplies,Paper,12.96,6.2208,2
CA-2017-117926,2017-08-12,2017-12-12,West,Office Supplies,Appliances,69.48,20.844,1
CA-2015-153906,2015-03-16,2015-03-20,East,Technology,Phones,85.9,2.577,2
CA-2014-160262,2014-09-06,2014-06-13,West,Office Supplies,Art,18.06,4.6956,7
CA-2014-160262,2014-09-06,2014-06-13,West,Office Supplies,Paper,79.14,36.4044,3
CA-2014-160262,2014-09-06,2014-06-13,West,Furniture,Furnishings,37.4,14.212,2
CA-2015-127607,2015-03-20,2015-03-26,Central,Office Supplies,Binders,2.512,-4.396,2
CA-2015-127607,2015-03-20,2015-03-26,Central,Office Supplies,Fasteners,18.864,6.1308,9
CA-2016-166226,2016-11-18,2016-11-22,West,Technology,Phones,61.192,6.1192,1
CA-2016-166226,2016-11-18,2016-11-22,West,Office Supplies,Appliances,67.84,18.3168,1
CA-2014-156587,2014-07-03,2014-08-03,West,Furniture,Chairs,48.712,5.4801,1
CA-2014-156587,2014-07-03,2014-08-03,West,Office Supplies,Art,17.94,4.6644,3
CA-2014-156587,2014-07-03,2014-08-03,West,Office Supplies,Storage,242.94,4.8588,3
CA-2016-141180,2016-05-15,2016-05-19,South,Office Supplies,Binders,7.764,-5.176,4
CA-2015-109708,2015-05-25,2015-05-28,South,Technology,Phones,467.04,58.38,4
CA-2015-122406,2015-02-08,2015-05-08,East,Technology,Phones,128.85,3.8655,3
CA-2015-122406,2015-02-08,2015-05-08,East,Office Supplies,Paper,8.4,4.116,2
CA-2015-122406,2015-02-08,2015-05-08,East,Technology,Accessories,199.98,83.9916,2
CA-2015-122406,2015-02-08,2015-05-08,East,Furniture,Chairs,110.98,15.5372,1
US-2016-153815,2016-06-11,2016-09-11,South,Furniture,Chairs,207.984,-28.5978,2
US-2016-153815,2016-06-11,2016-09-11,South,Office Supplies,Paper,36.112,12.6392,2
US-2016-153815,2016-06-11,2016-09-11,South,Furniture,Furnishings,35.568,5.7798,2
US-2016-153815,2016-06-11,2016-09-11,South,Office Supplies,Paper,88.768,31.0688,2
CA-2016-164896,2016-07-11,2016-12-11,West,Office Supplies,Paper,12.9,6.321,2
CA-2015-142202,2015-09-18,2015-09-23,South,Technology,Accessories,717.12,152.388,9
CA-2015-165050,2015-07-12,2015-09-12,East,Office Supplies,Binders,21.36,7.209,5
CA-2015-165050,2015-07-12,2015-09-12,East,Office Supplies,Binders,6.688,2.3408,2
CA-2015-165050,2015-07-12,2015-09-12,East,Technology,Phones,773.94,224.4426,6
US-2016-131114,2016-09-12,2016-12-13,Central,Office Supplies,Supplies,20.568,1.5426,3
US-2016-131114,2016-09-12,2016-12-13,Central,Office Supplies,Appliances,4.356,-11.7612,2
US-2016-131114,2016-09-12,2016-12-13,Central,Technology,Accessories,19.04,-1.428,4
CA-2014-160066,2014-11-16,2014-11-22,West,Office Supplies,Labels,5.22,2.4012,2
CA-2016-109925,2016-06-11,2016-10-11,West,Office Supplies,Storage,84.84,22.9068,3
CA-2015-160696,2015-06-09,2015-10-09,South,Office Supplies,Fasteners,7.24,1.1765,5
CA-2014-125171,2014-03-09,2014-03-09,East,Office Supplies,Labels,14.4,7.056,5
CA-2016-149279,2016-04-24,2016-04-28,West,Office Supplies,Paper,15.552,5.4432,3
CA-2016-149279,2016-04-24,2016-04-28,West,Furniture,Chairs,1325.76,149.148,6
CA-2016-149279,2016-04-24,2016-04-28,West,Office Supplies,Binders,3.108,-2.1756,2
CA-2017-107321,2017-08-31,2017-04-09,West,Office Supplies,Binders,6.672,2.1684,3
CA-2017-107321,2017-08-31,2017-04-09,West,Technology,Phones,689.408,77.5584,4
US-2017-122714,2017-07-12,2017-12-13,Central,Office Supplies,Binders,1889.99,-2929.4845,5
CA-2015-153038,2015-12-18,2015-12-25,South,Office Supplies,Envelopes,55.936,18.8784,8
CA-2015-153038,2015-12-18,2015-12-25,South,Office Supplies,Labels,18.432,5.9904,8
CA-2015-153038,2015-12-18,2015-12-25,South,Furniture,Furnishings,20.32,3.556,5
CA-2014-132227,2014-04-11,2014-10-11,East,Office Supplies,Binders,52.064,18.8732,4
CA-2017-155824,2017-10-03,2017-03-15,South,Office Supplies,Appliances,48.784,3.6588,1
CA-2017-155824,2017-10-03,2017-03-15,South,Office Supplies,Binders,13.092,-10.0372,4
CA-2016-129238,2016-01-31,2016-04-02,West,Technology,Phones,109.592,8.2194,1
CA-2016-129238,2016-01-31,2016-04-02,West,Office Supplies,Paper,56.7,27.783,5
CA-2017-159688,2017-07-05,2017-12-05,West,Technology,Accessories,79.99,28.7964,1
CA-2016-136126,2016-05-24,2016-05-24,South,Office Supplies,Supplies,69.5,20.155,5
CA-2016-136126,2016-05-24,2016-05-24,South,Office Supplies,Paper,191.6,91.968,4
CA-2016-155033,2016-07-10,2016-12-10,West,Office Supplies,Paper,10.56,5.0688,2
CA-2014-156006,2014-04-30,2014-02-05,South,Technology,Accessories,47.79,16.2486,3
CA-2015-158659,2015-10-11,2015-11-14,Central,Office Supplies,Storage,714.3,207.147,5
CA-2015-169796,2015-09-11,2015-11-14,East,Technology,Machines,2321.9,1114.512,2
CA-2015-169796,2015-09-11,2015-11-14,East,Office Supplies,Storage,17.94,3.0498,3
CA-2015-102876,2015-07-09,2015-09-14,East,Office Supplies,Binders,9.522,-6.9828,1
CA-2015-102876,2015-07-09,2015-09-14,East,Technology,Phones,791.964,-131.994,6
CA-2015-102876,2015-07-09,2015-09-14,East,Office Supplies,Binders,4.923,-3.9384,3
US-2017-139647,2017-11-05,2017-05-13,West,Furniture,Bookcases,209.979,-356.9643,7
US-2017-160465,2017-07-21,2017-07-26,East,Office Supplies,Binders,33.93,-22.62,3
US-2017-160465,2017-07-21,2017-07-26,East,Office Supplies,Storage,222.32,25.011,7
US-2017-160465,2017-07-21,2017-07-26,East,Technology,Phones,210.564,-52.641,6
CA-2014-153850,2014-11-24,2014-11-29,East,Furniture,Furnishings,35.168,9.6712,7
CA-2014-153850,2014-11-24,2014-11-29,East,Technology,Phones,1502.376,-250.396,4
CA-2014-127558,2014-11-15,2014-11-18,West,Furniture,Furnishings,10.11,3.2352,3
CA-2014-127558,2014-11-15,2014-11-18,West,Technology,Accessories,772.47,146.7693,3
CA-2014-127558,2014-11-15,2014-11-18,West,Office Supplies,Supplies,20.46,5.3196,2
